# wavelength,Abs
2.200000000000000000e+02,3.169417916254551937e+00
2.210000000000000000e+02,1.718223612025982838e+00
2.220000000000000000e+02,2.796101514807120214e+00
2.230000000000000000e+02,3.544500474451255823e+00
2.240000000000000000e+02,2.826049424352645723e+00
2.250000000000000000e+02,2.404897168910175242e+00
2.260000000000000000e+02,2.505200843645738029e+00
2.270000000000000000e+02,1.997812665885550398e+00
2.280000000000000000e+02,2.926051086659998024e+00
2.290000000000000000e+02,2.590384643943486331e+00
2.300000000000000000e+02,3.319940645347680075e+00
2.310000000000000000e+02,4.362755809966685661e+00
2.320000000000000000e+02,4.480111948074993578e+00
2.330000000000000000e+02,3.854057995230936839e+00
2.340000000000000000e+02,4.601442343917836908e+00
2.350000000000000000e+02,2.860379201375990554e+00
2.360000000000000000e+02,3.981767686124717098e+00
2.370000000000000000e+02,1.659560434072354429e+00
2.380000000000000000e+02,3.270953680213930070e+00
2.390000000000000000e+02,2.923828642504898490e+00
2.400000000000000000e+02,2.109140487900725613e+00
2.410000000000000000e+02,2.951552853914829022e+00
2.420000000000000000e+02,2.459244071620903416e+00
2.430000000000000000e+02,2.356237345823545493e+00
2.440000000000000000e+02,1.691896798447603878e+00
2.450000000000000000e+02,2.721132192788306536e+00
2.460000000000000000e+02,1.900728277518178855e+00
2.470000000000000000e+02,1.567608242678089070e+00
2.480000000000000000e+02,1.402055449916361329e+00
2.490000000000000000e+02,1.948950834383576858e+00
2.500000000000000000e+02,1.330383246722504298e+00
2.510000000000000000e+02,8.906635864739252950e-01
2.520000000000000000e+02,1.270958143209510061e+00
2.530000000000000000e+02,1.927813661578493321e+00
2.540000000000000000e+02,9.978773704041228321e-01
2.550000000000000000e+02,-6.910392746333571257e-01
2.560000000000000000e+02,1.590616598781677382e+00
2.570000000000000000e+02,1.288068783602007938e+00
2.580000000000000000e+02,2.097309759626130976e+00
2.590000000000000000e+02,5.455113259986761332e-01
2.600000000000000000e+02,1.316548391775907545e+00
2.610000000000000000e+02,9.382529198431636130e-01
2.620000000000000000e+02,2.299041605328949522e+00
2.630000000000000000e+02,1.855187950285908105e+00
2.640000000000000000e+02,1.892230254091193942e+00
2.650000000000000000e+02,2.123379838523044683e+00
2.660000000000000000e+02,5.445147938047305569e-01
2.670000000000000000e+02,1.205517137200462940e+00
2.680000000000000000e+02,2.173700655926384062e+00
2.690000000000000000e+02,7.534186553835109379e-01
2.700000000000000000e+02,1.476320032721218034e+00
2.710000000000000000e+02,1.484093269055340336e+00
2.720000000000000000e+02,2.226044601446910409e+00
2.730000000000000000e+02,1.224385187666591879e+00
2.740000000000000000e+02,1.761048647213627305e+00
2.750000000000000000e+02,1.649294606007291497e+00
2.760000000000000000e+02,1.145378933460202919e+00
2.770000000000000000e+02,2.617603345050650177e+00
2.780000000000000000e+02,2.999132759161733386e+00
2.790000000000000000e+02,3.492508773030870817e+00
2.800000000000000000e+02,3.774687896274901533e+00
2.810000000000000000e+02,2.382379050480135430e+00
2.820000000000000000e+02,2.945572364583654235e+00
2.830000000000000000e+02,3.098751450700504950e+00
2.840000000000000000e+02,2.181516673225224690e+00
2.850000000000000000e+02,4.156346476547363444e+00
2.860000000000000000e+02,2.970889031354025267e+00
2.870000000000000000e+02,2.887942039987276388e+00
2.880000000000000000e+02,3.702239382433565762e+00
2.890000000000000000e+02,3.107612255913445143e+00
2.900000000000000000e+02,4.116090274242015568e+00
2.910000000000000000e+02,2.673567679622435467e+00
