# wavelength,Abs
2.200000000000000000e+02,1.798131440910276435e+00
2.210000000000000000e+02,1.383138858141793159e+00
2.220000000000000000e+02,1.124867519340611466e+00
2.230000000000000000e+02,1.153315630504509581e+00
2.240000000000000000e+02,1.394164439428745128e+00
2.250000000000000000e+02,1.169562208521976343e+00
2.260000000000000000e+02,1.853657202057956255e+00
2.270000000000000000e+02,1.256007763589031878e+00
2.280000000000000000e+02,1.228865151846097348e+00
2.290000000000000000e+02,1.150602921374334064e+00
2.300000000000000000e+02,1.081829544956286249e+00
2.310000000000000000e+02,8.074787909166449840e-01
2.320000000000000000e+02,7.588678140802040950e-01
2.330000000000000000e+02,9.563672451771964012e-01
2.340000000000000000e+02,3.615310362773094810e-01
2.350000000000000000e+02,4.851767832314766160e-01
2.360000000000000000e+02,2.500602590309231044e-01
2.370000000000000000e+02,4.547248404578461134e-01
2.380000000000000000e+02,2.587753422423719196e-01
2.390000000000000000e+02,7.917507638245676604e-01
2.400000000000000000e+02,3.271234302798580185e-01
2.410000000000000000e+02,1.780488921212751707e-01
2.420000000000000000e+02,4.824058231240164751e-01
2.430000000000000000e+02,2.522856080615224483e-01
2.440000000000000000e+02,3.807065300154481302e-01
2.450000000000000000e+02,-1.152808377527886341e-02
2.460000000000000000e+02,4.941598332786370507e-01
2.470000000000000000e+02,2.937251606969027984e-01
2.480000000000000000e+02,8.086330119632290092e-02
2.490000000000000000e+02,-1.711960489944660269e-01
2.500000000000000000e+02,4.237005443798936843e-01
2.510000000000000000e+02,3.503011594041993138e-01
2.520000000000000000e+02,1.689045001683839031e-01
2.530000000000000000e+02,-9.834500022508613215e-02
2.540000000000000000e+02,8.576238929198069794e-02
2.550000000000000000e+02,-2.936509771322678430e-01
2.560000000000000000e+02,8.324772734478208536e-02
2.570000000000000000e+02,-6.299907405388901482e-01
2.580000000000000000e+02,2.911099468107303245e-03
2.590000000000000000e+02,6.882185111309988002e-02
2.600000000000000000e+02,1.113411775218113575e-02
2.610000000000000000e+02,3.954486242202988611e-01
2.620000000000000000e+02,3.006593348986125736e-01
2.630000000000000000e+02,-1.023237692259575671e-01
2.640000000000000000e+02,-1.041466177607429933e-01
2.650000000000000000e+02,-3.375971539778743202e-01
2.660000000000000000e+02,4.481145904645686406e-02
2.670000000000000000e+02,-1.447542685738193724e-01
2.680000000000000000e+02,-1.168771678286399107e-01
2.690000000000000000e+02,-2.470489381882969016e-01
2.700000000000000000e+02,1.997211710407720830e-01
2.710000000000000000e+02,-1.477042420688977065e-01
2.720000000000000000e+02,-1.102328556699998241e-02
2.730000000000000000e+02,-5.753925681920595281e-01
2.740000000000000000e+02,-7.583204756365207189e-01
2.750000000000000000e+02,-1.520080891814302448e-01
2.760000000000000000e+02,7.302274433887362415e-02
2.770000000000000000e+02,-7.048397225153307799e-02
2.780000000000000000e+02,2.271888484002651531e-01
2.790000000000000000e+02,9.446386740593520903e-02
2.800000000000000000e+02,-8.881358107939636704e-02
2.810000000000000000e+02,-9.780265108850029476e-02
2.820000000000000000e+02,-4.163438691796395585e-01
2.830000000000000000e+02,3.418771840543455842e-01
2.840000000000000000e+02,-2.527048136602144113e-01
2.850000000000000000e+02,-2.420643401923844029e-01
2.860000000000000000e+02,2.545006968191791397e-01
2.870000000000000000e+02,-2.918303416067302702e-01
2.880000000000000000e+02,-1.933888541663504324e-01
2.890000000000000000e+02,1.691395101005413737e-01
2.900000000000000000e+02,-1.766559116044237876e-01
2.910000000000000000e+02,-1.781234038630832850e-02
2.920000000000000000e+02,-5.093317581495437896e-01
2.930000000000000000e+02,-2.805453963819912189e-03
2.940000000000000000e+02,-3.060193361865156669e-01
2.950000000000000000e+02,-2.546409165445924216e-01
2.960000000000000000e+02,-2.592821620763217094e-01
2.970000000000000000e+02,1.066461565476307938e-01
2.980000000000000000e+02,1.357101328771701532e-01
2.990000000000000000e+02,-3.848137528495154669e-01
3.000000000000000000e+02,1.369854003135581033e-01
3.010000000000000000e+02,-1.143144290317754663e-02
