# wavelength,Abs
2.200000000000000000e+02,5.944598433423449180e-01
2.210000000000000000e+02,4.484513443478773453e+00
2.220000000000000000e+02,1.015485122445194399e-01
2.230000000000000000e+02,2.259937281246376717e+00
2.240000000000000000e+02,1.603549971005499897e+00
2.250000000000000000e+02,1.882572567006725484e+00
2.260000000000000000e+02,2.546403266930087117e+00
2.270000000000000000e+02,3.793081339706860788e+00
2.280000000000000000e+02,1.277270331168657957e+00
2.290000000000000000e+02,5.790084144265962962e+00
2.300000000000000000e+02,2.525180731166424941e+00
2.310000000000000000e+02,4.352524502923966310e+00
2.320000000000000000e+02,5.352831995281391642e+00
2.330000000000000000e+02,4.272102311592626656e+00
2.340000000000000000e+02,2.254025013185855464e+00
2.350000000000000000e+02,2.870804858898688749e+00
2.360000000000000000e+02,4.273348895894468313e+00
2.370000000000000000e+02,4.290608131394662905e+00
2.380000000000000000e+02,2.138673844040067884e+00
2.390000000000000000e+02,3.662871523394555240e+00
2.400000000000000000e+02,2.787305593529299408e+00
2.410000000000000000e+02,1.083079738847185558e+00
2.420000000000000000e+02,2.366112865703947854e+00
2.430000000000000000e+02,3.305359144860419818e+00
2.440000000000000000e+02,1.699216167485223750e+00
2.450000000000000000e+02,2.152303715778113524e+00
2.460000000000000000e+02,1.405782288454119344e+00
2.470000000000000000e+02,2.900688558394103111e+00
2.480000000000000000e+02,3.262800390223072888e-01
2.490000000000000000e+02,3.557962418896713608e+00
2.500000000000000000e+02,7.474755552760785626e-01
2.510000000000000000e+02,-1.259045117596653274e-01
2.520000000000000000e+02,4.421870848747950777e-01
2.530000000000000000e+02,1.894141245452803490e+00
2.540000000000000000e+02,2.924223605580463570e+00
2.550000000000000000e+02,3.971534377302798902e-04
2.560000000000000000e+02,9.627092258300016248e-01
2.570000000000000000e+02,2.323220733584750342e+00
2.580000000000000000e+02,1.085976965933783456e+00
2.590000000000000000e+02,7.456037875729025766e-01
2.600000000000000000e+02,1.887210220453152454e+00
2.610000000000000000e+02,8.658208341276961706e-01
2.620000000000000000e+02,2.202710149469946366e+00
2.630000000000000000e+02,2.009867077236926036e+00
2.640000000000000000e+02,-1.996276238567786798e-01
2.650000000000000000e+02,2.419330360121255463e+00
2.660000000000000000e+02,2.146694871399998039e+00
2.670000000000000000e+02,1.503126995120666720e+00
2.680000000000000000e+02,7.728641470414980841e-01
2.690000000000000000e+02,3.393459789176250574e+00
2.700000000000000000e+02,-1.616801885901262281e-01
2.710000000000000000e+02,1.417890058923679586e+00
2.720000000000000000e+02,1.568121086447845869e+00
2.730000000000000000e+02,2.491551128517383695e+00
2.740000000000000000e+02,3.072189097248319012e+00
2.750000000000000000e+02,1.505755032208856425e+00
2.760000000000000000e+02,2.120253956307858623e+00
2.770000000000000000e+02,1.505016269661982875e+00
2.780000000000000000e+02,4.776203670393897038e-01
2.790000000000000000e+02,4.457619489482889108e+00
2.800000000000000000e+02,2.720806277138973606e+00
2.810000000000000000e+02,2.796011500371167635e+00
2.820000000000000000e+02,3.051617386671597654e+00
2.830000000000000000e+02,2.568223219962057158e+00
2.840000000000000000e+02,1.519697794033858518e+00
2.850000000000000000e+02,3.923335306733391370e+00
2.860000000000000000e+02,2.665872383152754210e+00
2.870000000000000000e+02,3.631084276007396916e+00
2.880000000000000000e+02,2.269915378881607548e+00
2.890000000000000000e+02,2.086094299657002438e+00
2.900000000000000000e+02,3.485822437746276758e+00
2.910000000000000000e+02,2.866127050969040191e+00
2.920000000000000000e+02,2.295756037092234081e+00
2.930000000000000000e+02,3.155575210688918109e+00
2.940000000000000000e+02,3.056613330332930367e+00
2.950000000000000000e+02,5.912661518644899417e+00
2.960000000000000000e+02,2.316377334112392550e+00
2.970000000000000000e+02,2.812658551384420225e+00
2.980000000000000000e+02,3.370531252702049674e+00
2.990000000000000000e+02,2.081397000969621214e+00
3.000000000000000000e+02,4.693634913370290818e+00
3.010000000000000000e+02,3.073277834824678312e+00
3.020000000000000000e+02,2.086226512872755734e+00
3.030000000000000000e+02,3.962038212030418727e+00
