# wavelength,Abs
2.200000000000000000e+02,3.922509317992779465e+00
2.210000000000000000e+02,2.144407225399324268e+00
2.220000000000000000e+02,2.095756430785551849e+00
2.230000000000000000e+02,2.668080843067150987e+00
2.240000000000000000e+02,3.022446631820219665e+00
2.250000000000000000e+02,2.634390742497313198e+00
2.260000000000000000e+02,2.063717565134092435e+00
2.270000000000000000e+02,4.581636379746597321e+00
2.280000000000000000e+02,3.045830706620081596e+00
2.290000000000000000e+02,3.070284821075845549e+00
2.300000000000000000e+02,4.729638417375277903e+00
2.310000000000000000e+02,4.734382814541259421e+00
2.320000000000000000e+02,3.954605555642348946e+00
2.330000000000000000e+02,4.673925106090294435e+00
2.340000000000000000e+02,4.693629847290343271e+00
2.350000000000000000e+02,4.274934866205022388e+00
2.360000000000000000e+02,3.454431347910960071e+00
2.370000000000000000e+02,3.111037574280560047e+00
2.380000000000000000e+02,4.212369957473215187e+00
2.390000000000000000e+02,2.793657711708983804e+00
2.400000000000000000e+02,3.057541278900667958e+00
2.410000000000000000e+02,2.931375703874703920e+00
2.420000000000000000e+02,3.483442905574661630e+00
2.430000000000000000e+02,2.181675047352813923e+00
2.440000000000000000e+02,1.079117352093631022e+00
2.450000000000000000e+02,1.697756078103666244e+00
2.460000000000000000e+02,2.116488932761352526e+00
2.470000000000000000e+02,1.640843166948277698e+00
2.480000000000000000e+02,9.130518867128210037e-01
2.490000000000000000e+02,2.372984339415932009e+00
2.500000000000000000e+02,1.895871820880900671e+00
2.510000000000000000e+02,9.660688088229798520e-01
2.520000000000000000e+02,2.449003904475324234e+00
2.530000000000000000e+02,1.441800015821427250e+00
2.540000000000000000e+02,2.326670192074406618e+00
2.550000000000000000e+02,9.191091293648107063e-01
2.560000000000000000e+02,1.826667262576075812e+00
2.570000000000000000e+02,2.721175754706064431e+00
2.580000000000000000e+02,2.136111717244371988e+00
2.590000000000000000e+02,1.661092928286698411e+00
2.600000000000000000e+02,1.133451704808666971e+00
2.610000000000000000e+02,2.723983994669700426e+00
2.620000000000000000e+02,6.134635711314043727e-01
2.630000000000000000e+02,1.663436316507043600e+00
2.640000000000000000e+02,2.310412119230710548e+00
2.650000000000000000e+02,1.682445584789740822e+00
2.660000000000000000e+02,2.310477881649619647e-03
2.670000000000000000e+02,-2.517638956527501470e-02
2.680000000000000000e+02,2.126440734361386919e+00
2.690000000000000000e+02,2.719074438200207666e+00
2.700000000000000000e+02,2.008388339784217269e+00
2.710000000000000000e+02,2.729018925598327705e+00
2.720000000000000000e+02,9.299656647625340611e-01
2.730000000000000000e+02,3.035609430600981984e+00
2.740000000000000000e+02,1.240442633761898561e+00
2.750000000000000000e+02,2.718939005493901107e+00
2.760000000000000000e+02,3.085396028304989713e+00
2.770000000000000000e+02,3.400591958322864983e-01
2.780000000000000000e+02,3.118744831426318420e+00
2.790000000000000000e+02,3.612775328471491409e+00
2.800000000000000000e+02,2.657654906405222395e+00
2.810000000000000000e+02,1.727908830984038024e+00
2.820000000000000000e+02,2.685021922312116338e+00
2.830000000000000000e+02,3.165490948704312135e+00
2.840000000000000000e+02,3.476230992088652272e+00
2.850000000000000000e+02,2.357829183114312332e+00
2.860000000000000000e+02,3.592785209969096893e+00
2.870000000000000000e+02,2.730106487170673280e+00
2.880000000000000000e+02,4.326358590595193121e+00
2.890000000000000000e+02,2.110473964419766091e+00
2.900000000000000000e+02,4.692436690475640049e+00
2.910000000000000000e+02,3.045021344473088476e+00
2.920000000000000000e+02,2.917768727606557810e+00
2.930000000000000000e+02,4.902703935358720955e+00
2.940000000000000000e+02,2.394312338160768938e+00
2.950000000000000000e+02,3.937368913882618227e+00
2.960000000000000000e+02,1.433114119791981889e+00
2.970000000000000000e+02,2.501010839447521228e+00
2.980000000000000000e+02,3.757316868359906969e+00
2.990000000000000000e+02,2.833459050734767892e+00
3.000000000000000000e+02,2.885118467578997148e+00
3.010000000000000000e+02,3.142426510080503554e+00
3.020000000000000000e+02,1.923404652431614847e+00
3.030000000000000000e+02,2.717093879011064583e+00
3.040000000000000000e+02,2.441483672900266466e+00
3.050000000000000000e+02,4.240883867412302166e+00
3.060000000000000000e+02,3.095097419603339617e+00
3.070000000000000000e+02,3.718339947609954343e+00
3.080000000000000000e+02,1.883823628257514926e+00
3.090000000000000000e+02,2.930948856075343389e+00
3.100000000000000000e+02,3.989398325871421847e+00
3.110000000000000000e+02,2.423328350195564695e+00
3.120000000000000000e+02,2.483087815986646518e+00
3.130000000000000000e+02,3.028956674956309048e+00
3.140000000000000000e+02,3.645881734623184212e+00
3.150000000000000000e+02,2.677942394882905752e+00
3.160000000000000000e+02,1.518644483897801489e+00
3.170000000000000000e+02,2.128911810241823854e+00
3.180000000000000000e+02,1.736326417072471928e+00
3.190000000000000000e+02,2.341336076400960309e+00
3.200000000000000000e+02,2.810911560803434739e+00
3.210000000000000000e+02,1.691358730391038012e+00
3.220000000000000000e+02,3.042359075381149580e+00
3.230000000000000000e+02,2.391369756604753594e+00
3.240000000000000000e+02,2.204217752423278220e+00
3.250000000000000000e+02,2.404454461149490907e+00
3.260000000000000000e+02,2.174040399493063713e+00
3.270000000000000000e+02,2.847877450784448428e+00
3.280000000000000000e+02,1.550319016380431014e+00
3.290000000000000000e+02,3.093443765509299226e+00
3.300000000000000000e+02,1.469321260429587994e+00
3.310000000000000000e+02,9.708445537334452480e-01
3.320000000000000000e+02,2.104755865303654883e+00
3.330000000000000000e+02,1.238022301474293041e+00
3.340000000000000000e+02,7.947509056829750174e-01
3.350000000000000000e+02,2.984336895331516359e+00
3.360000000000000000e+02,5.710594996760005593e-01
3.370000000000000000e+02,2.359954929351321340e+00
3.380000000000000000e+02,5.060645854897656282e-01
3.390000000000000000e+02,1.333805154652603964e+00
3.400000000000000000e+02,3.581623496130759143e-01
3.410000000000000000e+02,2.144771734473366998e+00
3.420000000000000000e+02,1.215913303516208854e+00
3.430000000000000000e+02,9.833878507142771452e-01
3.440000000000000000e+02,1.546749662217572041e+00
3.450000000000000000e+02,2.009495305348376615e+00
3.460000000000000000e+02,5.483281258556683690e-01
3.470000000000000000e+02,1.384437587062463448e+00
3.480000000000000000e+02,7.231308734762618151e-01
3.490000000000000000e+02,3.571086239779506788e-01
3.500000000000000000e+02,3.417916855491214823e-01
3.510000000000000000e+02,6.662150735381369149e-01
3.520000000000000000e+02,2.070367850085220174e-01
3.530000000000000000e+02,4.204279395363179628e-01
3.540000000000000000e+02,7.537754754980868777e-01
3.550000000000000000e+02,1.738341513525877291e-01
