# wavelength,Abs
2.200000000000000000e+02,2.731046741741249839e-02
2.210000000000000000e+02,1.319390027109817565e+00
2.220000000000000000e+02,7.048135194510114498e-01
2.230000000000000000e+02,2.255241881616387722e-01
2.240000000000000000e+02,-7.271541414498305933e-02
2.250000000000000000e+02,2.981763892976408314e+00
2.260000000000000000e+02,1.948279755452991813e+00
2.270000000000000000e+02,2.192341678273724170e+00
2.280000000000000000e+02,2.871942944204845638e+00
2.290000000000000000e+02,2.218006284513276416e+00
2.300000000000000000e+02,2.571612511425679592e+00
2.310000000000000000e+02,4.632115636387412749e+00
2.320000000000000000e+02,4.859203948878141333e-01
2.330000000000000000e+02,2.847432161678698392e+00
2.340000000000000000e+02,3.407074049473712840e-01
2.350000000000000000e+02,1.309103824381335546e+00
2.360000000000000000e+02,3.087156554124917740e+00
2.370000000000000000e+02,2.536304302819723411e+00
2.380000000000000000e+02,2.284088458456420945e+00
2.390000000000000000e+02,-2.038301654905010363e+00
2.400000000000000000e+02,2.650038893316346122e+00
2.410000000000000000e+02,2.422737056038381187e+00
2.420000000000000000e+02,3.004252017624837734e-01
2.430000000000000000e+02,-2.575098247413416974e+00
2.440000000000000000e+02,-1.546678664345846332e-01
2.450000000000000000e+02,4.146491069135240792e+00
2.460000000000000000e+02,2.418433199313530402e+00
2.470000000000000000e+02,2.602420189907465264e+00
2.480000000000000000e+02,3.850271351029574518e+00
2.490000000000000000e+02,9.213687031622224133e-01
2.500000000000000000e+02,3.130962528653288279e-01
2.510000000000000000e+02,1.607470296509418084e+00
2.520000000000000000e+02,1.329599882402026978e+00
2.530000000000000000e+02,8.233508723447828803e-01
2.540000000000000000e+02,-2.654033114381925129e-01
2.550000000000000000e+02,-4.302502545796963451e-01
2.560000000000000000e+02,3.219420346085402063e+00
2.570000000000000000e+02,4.859206237048902532e-01
2.580000000000000000e+02,3.423286300581724007e+00
2.590000000000000000e+02,-1.109830720640988533e+00
2.600000000000000000e+02,1.392442644661532114e+00
2.610000000000000000e+02,7.787918986231505691e-01
2.620000000000000000e+02,2.176966470154240163e-02
2.630000000000000000e+02,3.761417620051540567e+00
2.640000000000000000e+02,1.383190213396079393e+00
2.650000000000000000e+02,-1.122467169543804211e+00
2.660000000000000000e+02,2.228137347351301756e+00
2.670000000000000000e+02,1.884803801335526385e+00
2.680000000000000000e+02,2.658375656957041144e+00
2.690000000000000000e+02,1.522039371438066002e+00
2.700000000000000000e+02,3.167012034572602719e+00
2.710000000000000000e+02,1.635437678630728753e+00
2.720000000000000000e+02,1.305750282605459001e+00
2.730000000000000000e+02,7.101066164747495968e-01
2.740000000000000000e+02,3.056978153774880247e-01
2.750000000000000000e+02,2.638794252372248295e+00
2.760000000000000000e+02,6.524183279177752093e-01
2.770000000000000000e+02,2.464102631144102329e+00
2.780000000000000000e+02,7.460046969660190097e-01
2.790000000000000000e+02,-2.051631351874225295e+00
2.800000000000000000e+02,-8.999017258518805518e-01
2.810000000000000000e+02,2.049789053857164145e+00
2.820000000000000000e+02,-1.715128633429056748e+00
2.830000000000000000e+02,1.268622762461677933e+00
2.840000000000000000e+02,2.276796432861790009e+00
2.850000000000000000e+02,4.214854393832970558e+00
2.860000000000000000e+02,3.006916422290921709e+00
2.870000000000000000e+02,-1.008030548838281248e+00
2.880000000000000000e+02,7.102152359565558903e-01
2.890000000000000000e+02,2.974873801834635678e+00
2.900000000000000000e+02,1.517198443207460112e+00
2.910000000000000000e+02,1.511143690867353007e+00
2.920000000000000000e+02,5.865070308608603122e-01
2.930000000000000000e+02,3.035893330510722743e-01
2.940000000000000000e+02,1.953811380200932035e+00
2.950000000000000000e+02,-1.288198439911053983e+00
2.960000000000000000e+02,9.154922072166727931e-01
2.970000000000000000e+02,-3.472314604406379068e-02
2.980000000000000000e+02,2.903712747750979872e+00
2.990000000000000000e+02,3.125935483501032230e+00
3.000000000000000000e+02,2.827122121183367476e+00
3.010000000000000000e+02,-1.603014203696749407e+00
3.020000000000000000e+02,1.311990372368428082e+00
3.030000000000000000e+02,1.157931219307804627e+00
3.040000000000000000e+02,5.088281584959117865e-01
3.050000000000000000e+02,3.373877026392688272e+00
3.060000000000000000e+02,2.777676837717870661e+00
3.070000000000000000e+02,4.647335962855577707e-01
3.080000000000000000e+02,1.092109551557910008e+00
3.090000000000000000e+02,2.517922345742947599e+00
3.100000000000000000e+02,3.428318847627191523e+00
3.110000000000000000e+02,6.160301411933316595e-01
3.120000000000000000e+02,5.473992428784061559e+00
3.130000000000000000e+02,1.942487445865900053e+00
3.140000000000000000e+02,1.527304201083701907e+00
3.150000000000000000e+02,2.050433011226864721e+00
3.160000000000000000e+02,-2.259999611809789588e+00
3.170000000000000000e+02,5.588928828710293395e-01
3.180000000000000000e+02,2.928515822363212173e+00
3.190000000000000000e+02,2.979124725019729469e-01
3.200000000000000000e+02,4.298385223972576163e+00
3.210000000000000000e+02,9.361903577891860229e-01
3.220000000000000000e+02,-3.928786430465397439e-01
3.230000000000000000e+02,2.062766721914100820e+00
3.240000000000000000e+02,-6.308185280250913074e-01
3.250000000000000000e+02,-1.865656212260411451e-01
3.260000000000000000e+02,1.393360035951274778e+00
3.270000000000000000e+02,2.736918584821503408e+00
3.280000000000000000e+02,7.870676084183054755e-01
3.290000000000000000e+02,-1.579424032298036407e+00
3.300000000000000000e+02,5.929295554754666631e-01
3.310000000000000000e+02,2.738845338944831731e+00
3.320000000000000000e+02,8.620976188804616580e-01
3.330000000000000000e+02,2.766480041964746173e-01
3.340000000000000000e+02,3.423992391536261337e-01
3.350000000000000000e+02,2.409442700683693594e+00
3.360000000000000000e+02,1.626950742411133355e+00
3.370000000000000000e+02,-1.045325820221793545e-01
3.380000000000000000e+02,1.541300390664997355e+00
3.390000000000000000e+02,-1.842969041982128964e+00
3.400000000000000000e+02,5.832817492225887968e-01
3.410000000000000000e+02,7.618839636583770725e-01
3.420000000000000000e+02,-2.617104670687312673e+00
3.430000000000000000e+02,3.384260789065482999e-01
3.440000000000000000e+02,6.205991206104914670e-02
3.450000000000000000e+02,5.271430480635475035e-01
3.460000000000000000e+02,-1.435877838743894186e+00
3.470000000000000000e+02,-1.755160906421465716e+00
3.480000000000000000e+02,-1.543241597886870986e+00
3.490000000000000000e+02,1.345032448125405233e+00
3.500000000000000000e+02,-1.581897621632591511e+00
3.510000000000000000e+02,-3.273598678041865995e+00
3.520000000000000000e+02,8.412605727466242467e-01
3.530000000000000000e+02,9.026883051390244272e-01
3.540000000000000000e+02,7.733952780472295174e-01
3.550000000000000000e+02,-3.823080570425430591e-01
3.560000000000000000e+02,-2.955198049985514608e+00
3.570000000000000000e+02,8.442064537735365359e-01
3.580000000000000000e+02,5.705312293145641256e-01
3.590000000000000000e+02,1.619323502264881531e+00
3.600000000000000000e+02,7.289875867662498621e-02
3.610000000000000000e+02,-9.860570870584882686e-01
3.620000000000000000e+02,1.668489082328198370e-01
3.630000000000000000e+02,3.314659639736762808e-01
3.640000000000000000e+02,-5.557735503527077014e-01
3.650000000000000000e+02,-1.813032779680726625e-01
3.660000000000000000e+02,-2.182179995352580892e+00
3.670000000000000000e+02,-2.578994368095194334e-01
3.680000000000000000e+02,-1.211702086164073489e+00
3.690000000000000000e+02,-2.314264230184705617e+00
3.700000000000000000e+02,1.374973535548954295e+00
3.710000000000000000e+02,3.304331404137382799e-01
3.720000000000000000e+02,2.504029165927978973e+00
3.730000000000000000e+02,-2.626645783370162857e-01
3.740000000000000000e+02,-2.804138324778215896e+00
3.750000000000000000e+02,1.986048308365547244e-01
3.760000000000000000e+02,-2.287233316514573289e+00
3.770000000000000000e+02,1.113067177975858524e+00
3.780000000000000000e+02,-8.291181819627722049e-01
3.790000000000000000e+02,-8.228074978308055343e-01
3.800000000000000000e+02,-2.976200397174859624e+00
3.810000000000000000e+02,8.289608934858876399e-01
3.820000000000000000e+02,9.084203565411548276e-01
3.830000000000000000e+02,-1.593294633506165070e+00
3.840000000000000000e+02,-3.617346529715422809e-01
3.850000000000000000e+02,-2.884953071225498711e+00
3.860000000000000000e+02,7.127218047340584395e-01
3.870000000000000000e+02,-7.409154502871193593e-01
3.880000000000000000e+02,-5.269591407025255414e+00
3.890000000000000000e+02,2.708665495659700273e+00
3.900000000000000000e+02,5.414464600846202735e-01
3.910000000000000000e+02,-2.566767091408092671e+00
3.920000000000000000e+02,1.892898944983282816e-01
3.930000000000000000e+02,-3.716769931003069960e-01
3.940000000000000000e+02,-7.448788130176480227e-01
3.950000000000000000e+02,-3.890878536100561114e+00
