# wavelength,Abs
2.200000000000000000e+02,1.441324950941595073e+00
2.210000000000000000e+02,1.391923464661052989e+00
2.220000000000000000e+02,1.666672886928275865e+00
2.230000000000000000e+02,1.517847128706963034e+00
2.240000000000000000e+02,8.486569316844015942e-01
2.250000000000000000e+02,6.685516572670657798e-01
2.260000000000000000e+02,3.594697370129682490e-01
2.270000000000000000e+02,-1.407226852007326112e-01
2.280000000000000000e+02,1.170241854754956901e+00
2.290000000000000000e+02,2.310584434885082583e+00
2.300000000000000000e+02,2.631234458803906939e+00
2.310000000000000000e+02,1.693804836855497653e+00
2.320000000000000000e+02,1.921719692280122960e+00
2.330000000000000000e+02,5.708445277730866962e-01
2.340000000000000000e+02,1.760005043693890769e+00
2.350000000000000000e+02,1.591615520514080284e+00
2.360000000000000000e+02,1.229938875504772877e+00
2.370000000000000000e+02,4.987210568492113083e-01
2.380000000000000000e+02,3.029704196169965336e+00
2.390000000000000000e+02,1.025028122784008566e+00
2.400000000000000000e+02,1.851698655807976657e+00
2.410000000000000000e+02,3.379218597558619308e+00
2.420000000000000000e+02,1.069933011868670514e+00
2.430000000000000000e+02,2.761737222282435678e+00
2.440000000000000000e+02,7.618097072906223621e-01
2.450000000000000000e+02,-2.223673232030312086e-01
2.460000000000000000e+02,3.358118036413965335e+00
2.470000000000000000e+02,1.667600160343319704e+00
2.480000000000000000e+02,-5.803376710121195270e-01
2.490000000000000000e+02,9.963283807560077143e-01
2.500000000000000000e+02,4.123166699136162627e-01
2.510000000000000000e+02,1.197719102010029735e-01
2.520000000000000000e+02,2.986324459212373883e-01
2.530000000000000000e+02,8.322052851601304813e-01
2.540000000000000000e+02,1.448393817099822733e+00
2.550000000000000000e+02,5.762892541454808226e-01
2.560000000000000000e+02,-9.360750663647570136e-01
2.570000000000000000e+02,6.205799391322255332e-01
2.580000000000000000e+02,4.511953213568388188e-01
2.590000000000000000e+02,6.977376444859573201e-01
2.600000000000000000e+02,-1.389860838815604183e-01
2.610000000000000000e+02,4.026542768322145527e-01
2.620000000000000000e+02,-8.827702329417912441e-01
2.630000000000000000e+02,9.752280373632289390e-01
2.640000000000000000e+02,1.736494694612851220e-01
2.650000000000000000e+02,7.057110914442024097e-01
2.660000000000000000e+02,1.736727672520257393e+00
2.670000000000000000e+02,2.300230823951778247e-01
2.680000000000000000e+02,2.290956227661576694e+00
2.690000000000000000e+02,-9.347893639209331473e-01
2.700000000000000000e+02,-8.374364609812490201e-02
2.710000000000000000e+02,-1.451558800695774920e+00
2.720000000000000000e+02,-3.336859612966436295e-01
2.730000000000000000e+02,4.393219255623758701e-01
2.740000000000000000e+02,-1.482881447985092027e+00
2.750000000000000000e+02,8.629099485809482717e-01
2.760000000000000000e+02,2.199907533818106664e+00
2.770000000000000000e+02,7.173853183337493000e-01
2.780000000000000000e+02,2.003281473021202297e-01
2.790000000000000000e+02,5.933838114276813736e-01
2.800000000000000000e+02,6.382759301838907273e-01
2.810000000000000000e+02,1.403417202620752757e+00
2.820000000000000000e+02,8.867928181580285729e-01
2.830000000000000000e+02,1.427182212915247828e-01
2.840000000000000000e+02,1.578668507514848773e+00
2.850000000000000000e+02,-5.802076782971512525e-01
2.860000000000000000e+02,1.498798436437334125e+00
2.870000000000000000e+02,1.500871879853611812e+00
2.880000000000000000e+02,1.771122255924150846e+00
2.890000000000000000e+02,8.378505956142736633e-01
2.900000000000000000e+02,5.766877567923275327e-01
2.910000000000000000e+02,4.254983094256761245e-01
2.920000000000000000e+02,1.329846662720385098e+00
2.930000000000000000e+02,1.596150118737681645e+00
2.940000000000000000e+02,5.054502130924077852e-01
2.950000000000000000e+02,1.669390935325294922e+00
2.960000000000000000e+02,9.324043762108965572e-01
2.970000000000000000e+02,6.499183207244741967e-01
2.980000000000000000e+02,9.630416647318318368e-02
2.990000000000000000e+02,2.231316343955544124e+00
