# wavelength,Abs
2.200000000000000000e+02,2.792095455180847896e+00
2.210000000000000000e+02,2.524419644791722206e+00
2.220000000000000000e+02,2.155365168038484214e+00
2.230000000000000000e+02,2.504465417961255547e+00
2.240000000000000000e+02,2.560112394836886907e+00
2.250000000000000000e+02,2.635350579286255712e+00
2.260000000000000000e+02,2.807639068308168451e+00
2.270000000000000000e+02,2.903754880105746672e+00
2.280000000000000000e+02,3.120136435817947973e+00
2.290000000000000000e+02,3.460584917557744777e+00
2.300000000000000000e+02,3.695813918258235464e+00
2.310000000000000000e+02,4.347924483485691383e+00
2.320000000000000000e+02,4.259021723132000226e+00
2.330000000000000000e+02,4.029585244062233507e+00
2.340000000000000000e+02,3.385604240876787241e+00
2.350000000000000000e+02,3.559984434264515052e+00
2.360000000000000000e+02,3.010223657407454123e+00
2.370000000000000000e+02,3.159772687752180786e+00
2.380000000000000000e+02,3.073418843781047016e+00
2.390000000000000000e+02,2.711750518486973682e+00
2.400000000000000000e+02,2.765450617022798152e+00
2.410000000000000000e+02,2.510382423288443743e+00
2.420000000000000000e+02,2.554632848168465031e+00
2.430000000000000000e+02,2.568016136667536919e+00
2.440000000000000000e+02,2.336395249267194885e+00
2.450000000000000000e+02,2.401226047450047751e+00
2.460000000000000000e+02,2.401470037330708962e+00
2.470000000000000000e+02,2.039126303272446705e+00
2.480000000000000000e+02,1.987215936325116505e+00
2.490000000000000000e+02,1.981118508986982274e+00
2.500000000000000000e+02,1.866554727445873807e+00
2.510000000000000000e+02,1.948646765779650680e+00
2.520000000000000000e+02,1.683517688244046573e+00
2.530000000000000000e+02,1.711522902124880119e+00
2.540000000000000000e+02,1.615027318299646186e+00
2.550000000000000000e+02,1.612495410693632225e+00
2.560000000000000000e+02,1.719277087322650610e+00
2.570000000000000000e+02,1.406562278942487199e+00
2.580000000000000000e+02,1.444111164743780762e+00
2.590000000000000000e+02,1.649290207590775381e+00
2.600000000000000000e+02,1.475692861488088647e+00
2.610000000000000000e+02,1.707547559875434162e+00
2.620000000000000000e+02,1.639499086165179920e+00
2.630000000000000000e+02,1.795323583472098861e+00
2.640000000000000000e+02,1.614821253912873011e+00
2.650000000000000000e+02,1.980792641838814649e+00
2.660000000000000000e+02,1.766507953129027753e+00
2.670000000000000000e+02,1.657516766795284147e+00
2.680000000000000000e+02,1.263626161868394826e+00
2.690000000000000000e+02,1.319057327190166440e+00
2.700000000000000000e+02,1.931012209462418250e+00
2.710000000000000000e+02,1.859247354933078133e+00
2.720000000000000000e+02,1.805209129330872964e+00
2.730000000000000000e+02,1.866791369851706461e+00
2.740000000000000000e+02,1.956108350554275344e+00
2.750000000000000000e+02,2.003920485724819844e+00
2.760000000000000000e+02,2.242336368400462909e+00
2.770000000000000000e+02,2.238498794260363578e+00
2.780000000000000000e+02,2.165430407148929870e+00
2.790000000000000000e+02,1.897219903971100852e+00
2.800000000000000000e+02,2.448318769356612634e+00
2.810000000000000000e+02,2.432372739972967768e+00
2.820000000000000000e+02,2.429333820008075406e+00
2.830000000000000000e+02,2.548109938034200717e+00
2.840000000000000000e+02,2.836068785206935061e+00
