# wavelength,Abs
2.200000000000000000e+02,4.091257121217834580e+00
2.210000000000000000e+02,2.743210164446646893e+00
2.220000000000000000e+02,1.531712858117000087e+00
2.230000000000000000e+02,3.190516905348601107e+00
2.240000000000000000e+02,3.295521603965197777e+00
2.250000000000000000e+02,3.244548992257607622e+00
2.260000000000000000e+02,3.123170566928500591e+00
2.270000000000000000e+02,3.525177180719261116e+00
2.280000000000000000e+02,2.686898580716738039e+00
2.290000000000000000e+02,4.991168706275312061e+00
2.300000000000000000e+02,4.382715909879891569e+00
2.310000000000000000e+02,4.356264170018683046e+00
2.320000000000000000e+02,4.616604050175991958e+00
2.330000000000000000e+02,6.501956281238053137e+00
2.340000000000000000e+02,2.948580675618747371e+00
2.350000000000000000e+02,3.683882740717804527e+00
2.360000000000000000e+02,1.928878457080045461e+00
2.370000000000000000e+02,2.772396602499721308e+00
2.380000000000000000e+02,3.579118814820636096e+00
2.390000000000000000e+02,3.567659519797531598e+00
2.400000000000000000e+02,3.145959351661335113e+00
2.410000000000000000e+02,4.470573294936321496e+00
2.420000000000000000e+02,2.236771017737372080e+00
2.430000000000000000e+02,2.357639415516020964e+00
2.440000000000000000e+02,3.004219388903358823e+00
2.450000000000000000e+02,3.661260695074481042e+00
2.460000000000000000e+02,6.140715308822803919e-01
2.470000000000000000e+02,2.338470067842510325e+00
2.480000000000000000e+02,1.942145756595322625e+00
2.490000000000000000e+02,1.596146715326532739e+00
2.500000000000000000e+02,2.230560673034940322e+00
2.510000000000000000e+02,2.192467717231230573e+00
2.520000000000000000e+02,2.362046344222978433e+00
2.530000000000000000e+02,1.807786111608500779e+00
2.540000000000000000e+02,5.642796618312649892e-01
2.550000000000000000e+02,2.373886791716365963e+00
2.560000000000000000e+02,1.032486658136221092e+00
2.570000000000000000e+02,1.880402501393251491e+00
2.580000000000000000e+02,1.864728992886311998e+00
2.590000000000000000e+02,2.126277770514152010e+00
2.600000000000000000e+02,1.133738505642001293e+00
2.610000000000000000e+02,3.079033063447013330e+00
2.620000000000000000e+02,1.802124121398197998e+00
2.630000000000000000e+02,2.507453749742512450e+00
2.640000000000000000e+02,1.318905779476613693e+00
2.650000000000000000e+02,1.897862882333866352e+00
2.660000000000000000e+02,9.170999176588179314e-01
2.670000000000000000e+02,4.115086023011693683e-01
2.680000000000000000e+02,1.835640371090333511e+00
2.690000000000000000e+02,2.279134150700481865e+00
2.700000000000000000e+02,1.192524420692435694e+00
2.710000000000000000e+02,1.274295287081147254e+00
2.720000000000000000e+02,2.476551303019079775e+00
2.730000000000000000e+02,1.773886433791615591e+00
