# wavelength,Abs
2.200000000000000000e+02,1.451082394712349233e+00
2.210000000000000000e+02,4.380012479177854967e-01
2.220000000000000000e+02,6.160479051484051283e-01
2.230000000000000000e+02,1.589681033257497100e+00
2.240000000000000000e+02,4.151771575130309699e-01
2.250000000000000000e+02,1.615310017925006392e+00
2.260000000000000000e+02,3.451285248141382045e+00
2.270000000000000000e+02,1.057606957216636889e+00
2.280000000000000000e+02,2.055981453691564820e+00
2.290000000000000000e+02,1.081149845445365187e+00
2.300000000000000000e+02,2.001524326348701699e+00
2.310000000000000000e+02,4.240952851056793094e+00
2.320000000000000000e+02,3.446070746966878762e+00
2.330000000000000000e+02,3.222305596410681705e+00
2.340000000000000000e+02,2.580653074186066487e+00
2.350000000000000000e+02,2.581986698015905635e+00
2.360000000000000000e+02,3.301510913941079650e+00
2.370000000000000000e+02,2.843074909913902104e+00
2.380000000000000000e+02,3.489198613306950136e+00
2.390000000000000000e+02,8.015428067949654789e-01
2.400000000000000000e+02,2.783974942316305157e+00
2.410000000000000000e+02,-2.019468030332838282e-02
2.420000000000000000e+02,4.286049319378839595e-01
2.430000000000000000e+02,1.968804116705322516e+00
2.440000000000000000e+02,1.536796813503331194e+00
2.450000000000000000e+02,3.130789179434920300e+00
2.460000000000000000e+02,3.697276955467587278e+00
2.470000000000000000e+02,3.050426476990726332e-01
2.480000000000000000e+02,1.690461121609990292e+00
2.490000000000000000e+02,8.180524683112647688e-01
2.500000000000000000e+02,2.585612448982854694e+00
2.510000000000000000e+02,1.616424326563393077e+00
2.520000000000000000e+02,2.623511277052887891e+00
2.530000000000000000e+02,1.291096265562862833e+00
2.540000000000000000e+02,2.095365295951411966e+00
2.550000000000000000e+02,1.723597250700551031e+00
2.560000000000000000e+02,1.860613245708810037e+00
2.570000000000000000e+02,1.630314602751401942e+00
2.580000000000000000e+02,6.960794762454833862e-01
2.590000000000000000e+02,1.329233083139269578e-02
2.600000000000000000e+02,1.269580892466965372e+00
2.610000000000000000e+02,-5.493571848290912385e-02
2.620000000000000000e+02,1.248285214638282570e+00
2.630000000000000000e+02,3.595659395497619926e+00
2.640000000000000000e+02,5.739376747537798806e-01
2.650000000000000000e+02,9.686810066158260124e-01
2.660000000000000000e+02,1.394596737483902782e+00
2.670000000000000000e+02,2.017044541768018728e+00
2.680000000000000000e+02,2.327413845718432572e+00
2.690000000000000000e+02,2.358196302919190135e+00
