# wavelength,Abs
2.200000000000000000e+02,2.003219827250888319e+00
2.210000000000000000e+02,2.004901326746528767e+00
2.220000000000000000e+02,-1.755268129181325909e+00
2.230000000000000000e+02,4.113650833830338804e+00
2.240000000000000000e+02,4.162385669837151525e+00
2.250000000000000000e+02,6.270197735542378803e-01
2.260000000000000000e+02,2.397514336638455923e+00
2.270000000000000000e+02,2.440450563519688032e+00
2.280000000000000000e+02,3.392986734327225751e+00
2.290000000000000000e+02,2.388231622013373467e+00
2.300000000000000000e+02,6.123166840765276175e-01
2.310000000000000000e+02,2.091987094580058049e+00
2.320000000000000000e+02,1.276815632708610426e+00
2.330000000000000000e+02,-1.920417833768608196e+00
2.340000000000000000e+02,5.996483297623289577e-02
2.350000000000000000e+02,-3.229120219502582545e-01
2.360000000000000000e+02,-1.161018870347058085e+00
2.370000000000000000e+02,2.167434750629054108e+00
2.380000000000000000e+02,1.372605994258712381e-01
2.390000000000000000e+02,-2.377743161924830151e+00
2.400000000000000000e+02,-6.812309684805639698e-02
2.410000000000000000e+02,5.099763710714751985e-01
2.420000000000000000e+02,-4.871098175866631630e-01
2.430000000000000000e+02,-1.209816726263846842e+00
2.440000000000000000e+02,1.594970472211434176e+00
2.450000000000000000e+02,8.663102588469163701e-01
2.460000000000000000e+02,1.115009483125657841e+00
2.470000000000000000e+02,1.064892793715571384e-01
2.480000000000000000e+02,4.531174192009498114e+00
2.490000000000000000e+02,2.340659284056043066e-01
2.500000000000000000e+02,9.816938438900999486e-01
2.510000000000000000e+02,-1.280201096784036929e+00
2.520000000000000000e+02,-1.399033768025045088e+00
2.530000000000000000e+02,-4.856738455282259004e+00
2.540000000000000000e+02,1.617380371348068335e+00
2.550000000000000000e+02,-2.224486289871201450e+00
2.560000000000000000e+02,1.701504714831091336e+00
2.570000000000000000e+02,1.690386221840860292e+00
2.580000000000000000e+02,-3.138937231252678650e+00
2.590000000000000000e+02,2.807626991466703470e-01
2.600000000000000000e+02,1.384116866547054903e+00
2.610000000000000000e+02,1.575836100546822660e+00
2.620000000000000000e+02,-1.358037218426253467e+00
2.630000000000000000e+02,-5.254757561608741634e-01
2.640000000000000000e+02,9.939317985694387514e-02
2.650000000000000000e+02,-3.198749678418683740e+00
2.660000000000000000e+02,1.110607386989368450e+00
2.670000000000000000e+02,-1.255528784989684565e+00
2.680000000000000000e+02,1.918591451672251313e+00
2.690000000000000000e+02,-1.047496999060623102e+00
2.700000000000000000e+02,-5.991631714461798097e-01
2.710000000000000000e+02,1.829465665454995671e-01
2.720000000000000000e+02,2.924616021476848182e+00
2.730000000000000000e+02,-1.102405767987922225e+00
2.740000000000000000e+02,-1.529124744031017613e+00
2.750000000000000000e+02,-1.889536819794022104e+00
2.760000000000000000e+02,-8.780824073242396444e-02
2.770000000000000000e+02,-1.106533859391455321e+00
2.780000000000000000e+02,-2.741291741208581545e+00
2.790000000000000000e+02,2.388598768289366958e-01
2.800000000000000000e+02,-8.748496392436376778e-01
2.810000000000000000e+02,-2.044137788299548453e-01
2.820000000000000000e+02,9.051714940644403073e-01
2.830000000000000000e+02,2.437436114144610477e-01
2.840000000000000000e+02,-4.379185217932051594e-02
2.850000000000000000e+02,3.499925053014568910e+00
2.860000000000000000e+02,-1.596994920767103254e+00
2.870000000000000000e+02,-7.324112790821473151e-01
2.880000000000000000e+02,2.233521864279306435e+00
2.890000000000000000e+02,-6.402102237008417962e-01
2.900000000000000000e+02,-1.072577035160791725e+00
2.910000000000000000e+02,5.432252395159546943e-01
2.920000000000000000e+02,3.960050657094422277e+00
2.930000000000000000e+02,-1.299447693386233338e+00
2.940000000000000000e+02,3.194209171766103417e+00
2.950000000000000000e+02,2.611271188287778600e+00
2.960000000000000000e+02,-3.100964218189956600e+00
2.970000000000000000e+02,-2.716200568233552159e-01
2.980000000000000000e+02,9.351488766470971159e-01
2.990000000000000000e+02,4.684040376747169443e-01
3.000000000000000000e+02,7.213745502264164999e-01
3.010000000000000000e+02,3.428790913665524243e-01
3.020000000000000000e+02,1.216971100808337258e+00
3.030000000000000000e+02,-4.341233401863614505e-01
3.040000000000000000e+02,-8.268429085060997608e-01
3.050000000000000000e+02,-4.524266960077356070e-01
3.060000000000000000e+02,-2.329216212667835961e+00
3.070000000000000000e+02,1.189866068070411231e-01
3.080000000000000000e+02,-6.778468117559722783e-01
3.090000000000000000e+02,-3.066404110988864229e+00
3.100000000000000000e+02,-2.362318378300455990e+00
3.110000000000000000e+02,7.926206627227729840e-01
3.120000000000000000e+02,4.012463164474175947e-01
3.130000000000000000e+02,-6.952252156214488998e-01
3.140000000000000000e+02,-6.374785382791561261e-01
3.150000000000000000e+02,-2.157117442565725796e+00
3.160000000000000000e+02,-1.058685865584562125e+00
3.170000000000000000e+02,-1.025247938750478260e+00
3.180000000000000000e+02,7.168666228919218231e-01
3.190000000000000000e+02,1.101520984487742938e+00
3.200000000000000000e+02,9.252032855321191684e-01
3.210000000000000000e+02,-1.466451811184619869e+00
3.220000000000000000e+02,6.089543368335814666e-01
3.230000000000000000e+02,-1.169706998267708187e+00
3.240000000000000000e+02,2.170694735462930680e+00
3.250000000000000000e+02,-1.194616729638718677e+00
3.260000000000000000e+02,1.154092190947459740e+00
3.270000000000000000e+02,-4.415934815846634942e-01
3.280000000000000000e+02,-6.585927647400413587e-02
3.290000000000000000e+02,-5.254067684970230578e-01
3.300000000000000000e+02,-1.344254221797168691e-01
3.310000000000000000e+02,-6.436582919123685631e-01
3.320000000000000000e+02,-9.328286552597870873e-01
3.330000000000000000e+02,7.229764391279360769e-01
3.340000000000000000e+02,-1.269285214369537007e+00
3.350000000000000000e+02,1.580740312226202482e+00
3.360000000000000000e+02,-1.129976559712794870e+00
3.370000000000000000e+02,-3.002317101614483175e+00
3.380000000000000000e+02,-9.362585288665987715e-01
3.390000000000000000e+02,-2.647751689423940569e+00
3.400000000000000000e+02,1.874064937966667954e-01
3.410000000000000000e+02,-9.283606809838267360e-01
3.420000000000000000e+02,4.534380462837417913e-01
3.430000000000000000e+02,1.902512256402430491e-01
3.440000000000000000e+02,-2.208162300119500987e+00
3.450000000000000000e+02,1.132893909291554646e+00
3.460000000000000000e+02,-2.779084724060306044e+00
3.470000000000000000e+02,-3.134999883042722590e+00
3.480000000000000000e+02,7.251933437415118977e-01
3.490000000000000000e+02,5.133623700437583981e-01
3.500000000000000000e+02,-8.995041718255013530e-01
3.510000000000000000e+02,-2.191897872045045048e+00
3.520000000000000000e+02,-2.604829257626018357e+00
3.530000000000000000e+02,-1.068671874318618764e+00
3.540000000000000000e+02,1.022275483344076363e+00
3.550000000000000000e+02,-1.482480475206930937e+00
3.560000000000000000e+02,-3.611527623618054905e-02
3.570000000000000000e+02,1.951004443713445946e+00
3.580000000000000000e+02,-6.833181717699958746e-01
3.590000000000000000e+02,1.333169771610097643e+00
3.600000000000000000e+02,1.363665601111240799e-01
3.610000000000000000e+02,-3.018944483472859375e+00
3.620000000000000000e+02,6.384310602016565195e-01
3.630000000000000000e+02,2.421390809756522322e-01
3.640000000000000000e+02,1.138367820221665605e+00
3.650000000000000000e+02,-1.351642733519907047e+00
3.660000000000000000e+02,-2.121630493015579155e+00
3.670000000000000000e+02,-4.334071578403749569e+00
3.680000000000000000e+02,-2.379916925430756613e+00
3.690000000000000000e+02,-1.959217655355649068e+00
3.700000000000000000e+02,2.209727456529579026e+00
3.710000000000000000e+02,7.567814230114080498e-01
3.720000000000000000e+02,-1.942585742856943742e+00
3.730000000000000000e+02,1.963211681237452044e+00
3.740000000000000000e+02,-1.438306033782946081e+00
3.750000000000000000e+02,1.307382884052501248e+00
3.760000000000000000e+02,-9.233629218521600679e-01
3.770000000000000000e+02,9.775469210178189261e-03
3.780000000000000000e+02,-8.498641076348245615e-01
3.790000000000000000e+02,2.292554122630330316e+00
3.800000000000000000e+02,-4.546233973773362025e-01
3.810000000000000000e+02,-2.309123323723709653e+00
3.820000000000000000e+02,-2.745954476834092439e+00
3.830000000000000000e+02,-5.430151690986203539e-01
3.840000000000000000e+02,-6.521566803021112690e-01
3.850000000000000000e+02,5.403837578632930683e-01
3.860000000000000000e+02,-7.614186894740978540e-01
3.870000000000000000e+02,-1.578636385815752829e+00
3.880000000000000000e+02,-1.163621967449386396e+00
3.890000000000000000e+02,-4.536134948137234280e-01
3.900000000000000000e+02,-2.699376791425924349e+00
3.910000000000000000e+02,-2.072983972026351651e+00
3.920000000000000000e+02,-2.847906177394371463e-01
3.930000000000000000e+02,9.681283773133222414e-01
3.940000000000000000e+02,-9.650486336631255435e-01
3.950000000000000000e+02,1.441786976633732564e+00
3.960000000000000000e+02,-3.418522383882063864e-01
3.970000000000000000e+02,-5.895759608411785258e-02
3.980000000000000000e+02,1.192104813304340594e+00
3.990000000000000000e+02,-7.293200239911723504e-01
4.000000000000000000e+02,-3.382143228797386270e-01
4.010000000000000000e+02,-6.754401411684928247e-01
4.020000000000000000e+02,1.676461099376090891e-01
4.030000000000000000e+02,-2.055041308892736396e+00
4.040000000000000000e+02,6.813163539175830508e-01
4.050000000000000000e+02,-1.933965223097341202e+00
4.060000000000000000e+02,-5.951054540177327379e-01
4.070000000000000000e+02,-1.420526081591403811e+00
4.080000000000000000e+02,-1.221256970717095713e+00
4.090000000000000000e+02,1.623552541775965752e+00
4.100000000000000000e+02,-3.985047430982617267e-01
4.110000000000000000e+02,-6.479812575300147870e-01
4.120000000000000000e+02,-5.432337094377442943e-01
4.130000000000000000e+02,-1.452028239731315340e+00
4.140000000000000000e+02,-6.989677795265590854e-01
4.150000000000000000e+02,-4.134335719112707253e-01
4.160000000000000000e+02,1.234704263175869121e+00
4.170000000000000000e+02,9.911477454852442026e-01
4.180000000000000000e+02,4.098829067885003119e-01
4.190000000000000000e+02,8.498850424930716185e-01
4.200000000000000000e+02,2.525492433302245487e-01
4.210000000000000000e+02,-2.131545767545039105e+00
4.220000000000000000e+02,-8.240247005329367491e-01
4.230000000000000000e+02,2.695128634449909466e+00
4.240000000000000000e+02,-1.561805908875200988e+00
4.250000000000000000e+02,1.132262298598543104e+00
4.260000000000000000e+02,-2.239996973098308253e-01
4.270000000000000000e+02,2.051070234459455133e+00
4.280000000000000000e+02,-2.687095040888437536e-01
4.290000000000000000e+02,-7.191821401997519070e-01
4.300000000000000000e+02,1.459226999389090507e-01
4.310000000000000000e+02,-8.903078094513183771e-02
4.320000000000000000e+02,3.850999907425950997e-01
4.330000000000000000e+02,2.221671198132740166e+00
4.340000000000000000e+02,2.641220168190772100e+00
4.350000000000000000e+02,-1.479690626047876378e+00
4.360000000000000000e+02,1.820847749511337321e-01
4.370000000000000000e+02,1.853894656261521057e+00
4.380000000000000000e+02,3.624368483862017154e+00
4.390000000000000000e+02,6.491699835257819018e+00
4.400000000000000000e+02,-1.084032814403593781e-01
4.410000000000000000e+02,1.691123003689276150e+00
4.420000000000000000e+02,-1.185622514882358480e+00
4.430000000000000000e+02,-9.058312387318689929e-02
4.440000000000000000e+02,9.224927183794949803e-01
4.450000000000000000e+02,1.769471085111441022e+00
4.460000000000000000e+02,-4.233256734814430100e-01
4.470000000000000000e+02,-6.074248142696051511e-01
4.480000000000000000e+02,2.136440131220013194e-01
4.490000000000000000e+02,2.429695521725702800e+00
4.500000000000000000e+02,-1.060166928247729512e+00
4.510000000000000000e+02,2.715821859462244969e+00
4.520000000000000000e+02,1.191862823783950365e+00
4.530000000000000000e+02,-1.163827831275233926e+00
4.540000000000000000e+02,1.792283936241781284e+00
4.550000000000000000e+02,-6.390962796299463067e-01
4.560000000000000000e+02,3.213704635258924469e+00
4.570000000000000000e+02,-1.375268042785515732e-02
4.580000000000000000e+02,3.549115146551141464e+00
4.590000000000000000e+02,-7.957384881828066803e-03
4.600000000000000000e+02,-1.114730787109869503e+00
4.610000000000000000e+02,-1.001090490673123057e+00
4.620000000000000000e+02,3.115570920466630866e+00
4.630000000000000000e+02,3.820165689887510263e-01
4.640000000000000000e+02,1.644198944039554133e+00
4.650000000000000000e+02,4.362704836880473280e+00
4.660000000000000000e+02,-8.412396231325545148e-01
4.670000000000000000e+02,2.088314917938099313e+00
4.680000000000000000e+02,1.646958216696216004e+00
4.690000000000000000e+02,-2.123436905563108823e+00
4.700000000000000000e+02,3.251230239489780738e-01
4.710000000000000000e+02,-3.735504944425241947e-01
4.720000000000000000e+02,-1.684390892861671318e+00
4.730000000000000000e+02,1.089335754199180162e+00
4.740000000000000000e+02,3.678202301984593969e+00
4.750000000000000000e+02,2.206654565166521031e+00
4.760000000000000000e+02,3.073110200117644464e+00
4.770000000000000000e+02,6.952401432802813863e-01
4.780000000000000000e+02,-6.728711748772322476e-01
4.790000000000000000e+02,5.514004923339954622e+00
4.800000000000000000e+02,1.847990315407453732e+00
4.810000000000000000e+02,-1.008326710061765219e+00
4.820000000000000000e+02,1.643611104038146919e+00
4.830000000000000000e+02,5.926099460414374631e-01
4.840000000000000000e+02,7.764711270075189686e-01
4.850000000000000000e+02,-1.773396522131769348e-01
4.860000000000000000e+02,5.449811235391455178e+00
4.870000000000000000e+02,6.125715857481601745e-01
4.880000000000000000e+02,-3.361589199665436789e-01
4.890000000000000000e+02,-1.160486062953673070e+00
4.900000000000000000e+02,1.509709621753692055e-01
4.910000000000000000e+02,-1.687568744674305066e+00
4.920000000000000000e+02,7.136713448126649206e-01
4.930000000000000000e+02,-9.273956227888739967e-01
4.940000000000000000e+02,1.251831715534140521e+00
4.950000000000000000e+02,-1.128455358272054898e+00
4.960000000000000000e+02,1.004882219454709125e-01
4.970000000000000000e+02,-2.096235918229081729e+00
4.980000000000000000e+02,-1.532338848170878176e+00
4.990000000000000000e+02,1.121089523526898279e+00
5.000000000000000000e+02,1.342636687078497371e+00
5.010000000000000000e+02,-5.331506922366288093e-01
5.020000000000000000e+02,2.567951578319834560e+00
5.030000000000000000e+02,2.633146488759725123e+00
5.040000000000000000e+02,7.925866082425037096e-02
5.050000000000000000e+02,4.132551983989758426e+00
5.060000000000000000e+02,1.133472961377557819e+00
5.070000000000000000e+02,7.661462306440880443e-01
5.080000000000000000e+02,-7.582852654947070947e-01
5.090000000000000000e+02,-1.494837830390791655e+00
5.100000000000000000e+02,-3.718803963261465562e-01
5.110000000000000000e+02,5.596142639342314151e-01
5.120000000000000000e+02,-1.291878799088187701e+00
5.130000000000000000e+02,3.759149099792072235e+00
5.140000000000000000e+02,3.924668877400387945e+00
5.150000000000000000e+02,-3.589121283867855450e-01
5.160000000000000000e+02,3.097592356529715207e+00
