# wavelength,Abs
2.200000000000000000e+02,7.878453216111287460e-01
2.210000000000000000e+02,3.755835485360640824e+00
2.220000000000000000e+02,3.744622921639580326e+00
2.230000000000000000e+02,3.500302593700337361e+00
2.240000000000000000e+02,1.631889999943205716e+00
2.250000000000000000e+02,6.320468056197762863e+00
2.260000000000000000e+02,1.781521874591018628e+00
2.270000000000000000e+02,3.074979356983919665e+00
2.280000000000000000e+02,1.489182183584732755e+00
2.290000000000000000e+02,3.871522788535231907e+00
2.300000000000000000e+02,4.977292810360292030e+00
2.310000000000000000e+02,4.169080810591548669e+00
2.320000000000000000e+02,4.785099154722766812e+00
2.330000000000000000e+02,4.046389084952652482e+00
2.340000000000000000e+02,6.751294344848439266e+00
2.350000000000000000e+02,3.230116829558988378e+00
2.360000000000000000e+02,2.801694169557486180e+00
2.370000000000000000e+02,4.111458828998015846e+00
2.380000000000000000e+02,2.978912490243287969e+00
2.390000000000000000e+02,4.704845359847719344e+00
2.400000000000000000e+02,-2.206796177057892550e-01
2.410000000000000000e+02,3.654945084893358231e+00
2.420000000000000000e+02,6.920938712253403846e-01
2.430000000000000000e+02,2.844865752151657379e+00
2.440000000000000000e+02,4.486174599814628294e+00
2.450000000000000000e+02,2.043628617687816007e+00
2.460000000000000000e+02,4.537560033411076610e-01
2.470000000000000000e+02,2.706697175790824694e+00
2.480000000000000000e+02,1.560450267378766132e+00
2.490000000000000000e+02,1.331084996703493895e+00
2.500000000000000000e+02,7.212969650348790562e-01
2.510000000000000000e+02,3.471407512142289598e+00
2.520000000000000000e+02,2.344342911450906008e+00
2.530000000000000000e+02,1.365733213512587030e+00
2.540000000000000000e+02,3.281249699066377978e+00
2.550000000000000000e+02,1.733855686615327851e+00
2.560000000000000000e+02,1.544890262314541518e+00
2.570000000000000000e+02,7.243929663801144114e-01
2.580000000000000000e+02,1.443331576014480255e+00
2.590000000000000000e+02,2.385858671538957587e+00
2.600000000000000000e+02,1.191868088568819983e+00
2.610000000000000000e+02,1.148458653884013136e+00
