# wavelength,Abs
2.200000000000000000e+02,3.182201084102056488e+00
2.210000000000000000e+02,3.116564147194304191e+00
2.220000000000000000e+02,2.727384066856660905e+00
2.230000000000000000e+02,1.515880179642486336e+00
2.240000000000000000e+02,1.931298091774770409e+00
2.250000000000000000e+02,2.525680902764137148e+00
2.260000000000000000e+02,1.783021823494533642e+00
2.270000000000000000e+02,2.684099512302150714e+00
2.280000000000000000e+02,3.020970517322338456e+00
2.290000000000000000e+02,3.897490100993308282e+00
2.300000000000000000e+02,3.621991892723157136e+00
2.310000000000000000e+02,3.960162292291178332e+00
2.320000000000000000e+02,3.200578502024430172e+00
2.330000000000000000e+02,4.024082708773039307e+00
2.340000000000000000e+02,3.118253487575970428e+00
2.350000000000000000e+02,4.381018330430567431e+00
2.360000000000000000e+02,2.308346849526650590e+00
2.370000000000000000e+02,3.918251882613034809e+00
2.380000000000000000e+02,2.686278821751831192e+00
2.390000000000000000e+02,1.604798436767138847e+00
2.400000000000000000e+02,2.344874213908216820e+00
2.410000000000000000e+02,2.397933041378653041e+00
2.420000000000000000e+02,2.573296153928224417e+00
2.430000000000000000e+02,3.472419098566622786e+00
2.440000000000000000e+02,2.178527556886852068e+00
2.450000000000000000e+02,1.450655688764727280e+00
2.460000000000000000e+02,1.255889778121807465e+00
2.470000000000000000e+02,4.212109898185942392e+00
2.480000000000000000e+02,2.685304129363428771e+00
2.490000000000000000e+02,1.642140205841454925e+00
2.500000000000000000e+02,2.608390421230668110e+00
2.510000000000000000e+02,1.167057612101326525e+00
2.520000000000000000e+02,1.743855726902282743e+00
2.530000000000000000e+02,1.108080099852333245e+00
2.540000000000000000e+02,2.661993183282987729e+00
2.550000000000000000e+02,1.344821368441420084e+00
2.560000000000000000e+02,1.378379666055308927e+00
2.570000000000000000e+02,1.652387638732532915e+00
2.580000000000000000e+02,7.515709146657371109e-01
2.590000000000000000e+02,2.304803601095972709e+00
2.600000000000000000e+02,3.802100336211287068e+00
2.610000000000000000e+02,3.004340359618842271e+00
2.620000000000000000e+02,1.415507417628548481e+00
2.630000000000000000e+02,2.533196338303989048e+00
2.640000000000000000e+02,1.862374610067947023e+00
2.650000000000000000e+02,9.070058427849436722e-01
2.660000000000000000e+02,1.678554401079185299e+00
2.670000000000000000e+02,1.510750127785395414e+00
2.680000000000000000e+02,2.175420084110736063e+00
2.690000000000000000e+02,2.314247946829798064e+00
2.700000000000000000e+02,2.747327466180093936e-01
2.710000000000000000e+02,1.477884873310183700e+00
2.720000000000000000e+02,2.151967057445417275e+00
2.730000000000000000e+02,1.847051673257155358e+00
2.740000000000000000e+02,2.615444542112348003e+00
2.750000000000000000e+02,1.228732047319751830e+00
2.760000000000000000e+02,3.814928089603159655e+00
2.770000000000000000e+02,1.903380289756334109e+00
2.780000000000000000e+02,1.925463097117720457e+00
2.790000000000000000e+02,2.733184734691547213e+00
