# wavelength,Abs
2.200000000000000000e+02,9.281405757083787122e-01
2.210000000000000000e+02,2.614919482204184131e+00
2.220000000000000000e+02,4.101230914125237881e+00
2.230000000000000000e+02,8.290324932637371802e-02
2.240000000000000000e+02,2.626387453800872684e+00
2.250000000000000000e+02,8.143883569987711013e-01
2.260000000000000000e+02,1.456615392505574924e+00
2.270000000000000000e+02,1.153475316670663720e+00
2.280000000000000000e+02,1.417806521816931786e+00
2.290000000000000000e+02,2.175485200264267061e+00
2.300000000000000000e+02,2.208256974265561112e+00
2.310000000000000000e+02,2.787020835199271129e+00
2.320000000000000000e+02,1.919254761702817280e+00
2.330000000000000000e+02,2.000153349421968318e+00
2.340000000000000000e+02,3.093151329745928990e+00
2.350000000000000000e+02,8.783100294335037805e-01
2.360000000000000000e+02,6.812068016495533840e-01
2.370000000000000000e+02,1.450553967455147086e+00
2.380000000000000000e+02,1.365060462754096759e+00
2.390000000000000000e+02,2.394133429445620465e+00
2.400000000000000000e+02,1.480120558347776116e+00
2.410000000000000000e+02,-6.405483627711578976e-01
2.420000000000000000e+02,2.603212742617599051e+00
2.430000000000000000e+02,1.456896482623806000e+00
2.440000000000000000e+02,1.866331072509611610e-01
2.450000000000000000e+02,1.866956130592954066e+00
2.460000000000000000e+02,9.257707703984210390e-01
2.470000000000000000e+02,2.019230735933068122e+00
2.480000000000000000e+02,1.677343953555847200e+00
2.490000000000000000e+02,-7.127402450298105929e-01
2.500000000000000000e+02,-1.347616677879778679e+00
2.510000000000000000e+02,1.264706670852831616e+00
2.520000000000000000e+02,-1.831690848318615394e+00
2.530000000000000000e+02,2.644165336583574000e+00
2.540000000000000000e+02,1.253469614861326020e+00
2.550000000000000000e+02,1.722965791110673273e+00
2.560000000000000000e+02,-4.400146011337388030e-01
2.570000000000000000e+02,-7.037796070524137138e-01
2.580000000000000000e+02,8.807026434270307513e-01
2.590000000000000000e+02,2.494508036407355744e-02
2.600000000000000000e+02,9.865172284993062313e-03
2.610000000000000000e+02,-4.364785759735756443e-02
2.620000000000000000e+02,1.723641972830189051e+00
2.630000000000000000e+02,1.738887774874156023e+00
2.640000000000000000e+02,-1.219109620660653981e+00
2.650000000000000000e+02,6.128129329441828199e-01
2.660000000000000000e+02,5.537493703748133100e-01
2.670000000000000000e+02,5.748469405658078735e-01
2.680000000000000000e+02,-1.167860716342424166e+00
2.690000000000000000e+02,-7.938462315952971027e-01
2.700000000000000000e+02,1.355246868580576303e+00
2.710000000000000000e+02,5.133213084233576584e-01
2.720000000000000000e+02,8.200349265692532530e-01
2.730000000000000000e+02,-1.397710984125499767e-03
2.740000000000000000e+02,2.157424473804166354e+00
2.750000000000000000e+02,1.398346670365765210e+00
2.760000000000000000e+02,3.313021411819684348e-01
2.770000000000000000e+02,-8.085698325444706791e-01
2.780000000000000000e+02,1.200348877466276054e+00
2.790000000000000000e+02,-6.883581588051606026e-01
2.800000000000000000e+02,-8.143815279737083301e-01
2.810000000000000000e+02,1.017238717619061816e+00
2.820000000000000000e+02,1.918056750119176534e+00
2.830000000000000000e+02,1.201404815701074824e+00
2.840000000000000000e+02,-1.904961350463099112e-01
2.850000000000000000e+02,2.847911030329244308e+00
2.860000000000000000e+02,4.660951614711807411e-01
2.870000000000000000e+02,1.920832610990721445e+00
2.880000000000000000e+02,1.872978963573216360e-01
2.890000000000000000e+02,1.111249012088151300e+00
2.900000000000000000e+02,-3.896521126828977888e-02
2.910000000000000000e+02,-2.454958982121954181e-01
2.920000000000000000e+02,1.889799140171736891e+00
2.930000000000000000e+02,1.724401868012381156e+00
2.940000000000000000e+02,-1.118328176207244562e+00
2.950000000000000000e+02,4.567827356840066244e-01
2.960000000000000000e+02,1.112222782362913609e+00
2.970000000000000000e+02,-3.280730899525217126e-01
2.980000000000000000e+02,1.541707996734200226e+00
2.990000000000000000e+02,-5.400300478706983043e-01
3.000000000000000000e+02,3.717419037851313890e-01
