# wavelength,Abs
2.200000000000000000e+02,4.563685101684117562e+00
2.210000000000000000e+02,3.055620822260450620e+00
2.220000000000000000e+02,3.828792802922148741e+00
2.230000000000000000e+02,3.088405264857849719e+00
2.240000000000000000e+02,3.071821686714615307e+00
2.250000000000000000e+02,2.106420701779685434e+00
2.260000000000000000e+02,2.793774666464841960e+00
2.270000000000000000e+02,3.008624347691521539e+00
2.280000000000000000e+02,1.826888854785334138e+00
2.290000000000000000e+02,4.449907631429693033e+00
2.300000000000000000e+02,4.932983896073077190e+00
2.310000000000000000e+02,5.868308808715463343e+00
2.320000000000000000e+02,5.306823192136581824e+00
2.330000000000000000e+02,3.859583709828316778e+00
2.340000000000000000e+02,4.556276929164558176e+00
2.350000000000000000e+02,4.637187498606642144e+00
2.360000000000000000e+02,4.351727784345593264e+00
2.370000000000000000e+02,3.123283492260667149e+00
2.380000000000000000e+02,4.294185366622556899e+00
2.390000000000000000e+02,2.978270986272836485e+00
2.400000000000000000e+02,2.275221964120784257e+00
2.410000000000000000e+02,2.741884942601513941e+00
2.420000000000000000e+02,2.861884407589812884e+00
2.430000000000000000e+02,3.114614524039029941e+00
2.440000000000000000e+02,2.595559530924327341e+00
2.450000000000000000e+02,3.168163832525608292e+00
2.460000000000000000e+02,2.666372963346462566e+00
2.470000000000000000e+02,2.198954502466663019e+00
2.480000000000000000e+02,2.605021096801145575e+00
2.490000000000000000e+02,2.034276542072437355e+00
2.500000000000000000e+02,2.306814825155129700e+00
2.510000000000000000e+02,1.120595276498774995e+00
2.520000000000000000e+02,2.204820875586360529e+00
2.530000000000000000e+02,1.608941931379668677e+00
2.540000000000000000e+02,1.746563499692764143e+00
2.550000000000000000e+02,2.509104643121220057e+00
2.560000000000000000e+02,8.683794801819720854e-01
2.570000000000000000e+02,8.496808952509078416e-01
2.580000000000000000e+02,1.132176205903030697e+00
2.590000000000000000e+02,1.914967650095329876e+00
2.600000000000000000e+02,1.827757441636237434e-01
2.610000000000000000e+02,2.590094505083578191e+00
2.620000000000000000e+02,1.924191512011804495e+00
2.630000000000000000e+02,2.571458827255918678e+00
2.640000000000000000e+02,1.675019274986026874e+00
2.650000000000000000e+02,1.394944343550257315e+00
2.660000000000000000e+02,1.834580878836924001e+00
2.670000000000000000e+02,2.019981322063956419e+00
2.680000000000000000e+02,1.762206850812845893e+00
2.690000000000000000e+02,1.481778122908794071e+00
2.700000000000000000e+02,4.285281893776617945e-01
2.710000000000000000e+02,2.701851624740603253e+00
2.720000000000000000e+02,2.133574003293999599e+00
2.730000000000000000e+02,2.777673260601301486e+00
2.740000000000000000e+02,1.429066688054909218e+00
2.750000000000000000e+02,2.503088912715356606e+00
2.760000000000000000e+02,2.369370468642279626e+00
2.770000000000000000e+02,2.759266470274363225e+00
2.780000000000000000e+02,3.978520806175907865e+00
2.790000000000000000e+02,1.812351923694605516e+00
2.800000000000000000e+02,3.696577407236284252e+00
2.810000000000000000e+02,2.659879465474742855e+00
2.820000000000000000e+02,2.558866484549499276e+00
2.830000000000000000e+02,2.066279929155689032e+00
2.840000000000000000e+02,2.264623904762737894e+00
2.850000000000000000e+02,2.509232604280958956e+00
2.860000000000000000e+02,2.958736785530319935e+00
2.870000000000000000e+02,2.650301551436060166e+00
2.880000000000000000e+02,4.371631917156808989e+00
2.890000000000000000e+02,2.767444318822633420e+00
2.900000000000000000e+02,3.890048845113564191e+00
2.910000000000000000e+02,2.895813969284785294e+00
2.920000000000000000e+02,2.806656045345124362e+00
2.930000000000000000e+02,3.438001685144034703e+00
2.940000000000000000e+02,2.236705548902778062e+00
2.950000000000000000e+02,2.805638538839520635e+00
2.960000000000000000e+02,1.590305210903567135e+00
2.970000000000000000e+02,1.652432184891978073e+00
2.980000000000000000e+02,4.144221509651430324e+00
2.990000000000000000e+02,3.900055160139453747e+00
3.000000000000000000e+02,2.893446273384202350e+00
3.010000000000000000e+02,2.672283877927582374e+00
3.020000000000000000e+02,2.213629484741163722e+00
3.030000000000000000e+02,3.264578511712274977e+00
3.040000000000000000e+02,3.127182985538932147e+00
3.050000000000000000e+02,3.173226407901591273e+00
3.060000000000000000e+02,3.315792747852529310e+00
3.070000000000000000e+02,3.359478373161336240e+00
3.080000000000000000e+02,3.507279769167855221e+00
3.090000000000000000e+02,3.435827743823787195e+00
3.100000000000000000e+02,2.123169675923779476e+00
3.110000000000000000e+02,3.556524252038069989e+00
3.120000000000000000e+02,3.218318641064446428e+00
3.130000000000000000e+02,2.873481590767211102e+00
3.140000000000000000e+02,3.137537848982633548e+00
3.150000000000000000e+02,2.501113223390809992e+00
3.160000000000000000e+02,2.074541088841037162e+00
3.170000000000000000e+02,2.398632406296750563e+00
3.180000000000000000e+02,1.416169040537042623e+00
3.190000000000000000e+02,2.030334180131824873e+00
3.200000000000000000e+02,2.149422805129132641e+00
3.210000000000000000e+02,3.398224999892717868e+00
3.220000000000000000e+02,2.828955218592235088e+00
3.230000000000000000e+02,3.656581747789319436e+00
3.240000000000000000e+02,2.089788966645415691e+00
3.250000000000000000e+02,1.466939266260534946e+00
3.260000000000000000e+02,2.715076939879828455e+00
3.270000000000000000e+02,9.295577745314158591e-01
3.280000000000000000e+02,2.112713013518475957e+00
3.290000000000000000e+02,2.213186134913454506e+00
3.300000000000000000e+02,5.049637358671208442e-01
3.310000000000000000e+02,6.567297013904371816e-01
3.320000000000000000e+02,1.485429647722294577e+00
3.330000000000000000e+02,1.457312893198254189e+00
3.340000000000000000e+02,2.286454654095981365e+00
3.350000000000000000e+02,1.846464730000644483e+00
3.360000000000000000e+02,2.053225853505563414e+00
3.370000000000000000e+02,1.448900121418955411e+00
3.380000000000000000e+02,1.426196642818163607e+00
3.390000000000000000e+02,1.157414909350683585e+00
3.400000000000000000e+02,1.442459110623799834e+00
3.410000000000000000e+02,-3.118151909374706765e-01
3.420000000000000000e+02,2.277564920695503758e+00
3.430000000000000000e+02,5.067544822488236900e-01
3.440000000000000000e+02,1.298049429950051348e+00
3.450000000000000000e+02,-2.133932060970522571e-02
3.460000000000000000e+02,1.215426995435161084e+00
3.470000000000000000e+02,-2.490374363588143680e-02
3.480000000000000000e+02,1.320044151068445748e+00
3.490000000000000000e+02,6.075197186103759028e-01
3.500000000000000000e+02,-6.266320956268844888e-02
3.510000000000000000e+02,-1.981318990270609648e-01
3.520000000000000000e+02,1.671423466346747100e+00
3.530000000000000000e+02,-4.066836554375219404e-02
3.540000000000000000e+02,5.503519942235017837e-01
3.550000000000000000e+02,1.356607810282732252e-01
3.560000000000000000e+02,9.464151037139242328e-01
3.570000000000000000e+02,1.063115101268214513e+00
3.580000000000000000e+02,1.279845075018470446e+00
3.590000000000000000e+02,1.170646169745731546e-01
3.600000000000000000e+02,1.501409262072518125e+00
3.610000000000000000e+02,1.625415935522789734e+00
3.620000000000000000e+02,6.135651893919689126e-01
3.630000000000000000e+02,-2.958477706474726965e-03
3.640000000000000000e+02,4.217220342329266458e-01
3.650000000000000000e+02,-7.249507759912636740e-01
3.660000000000000000e+02,7.451078372701870345e-01
3.670000000000000000e+02,8.320984615682092134e-01
3.680000000000000000e+02,-5.668368679261732712e-01
3.690000000000000000e+02,1.020929190778461892e+00
3.700000000000000000e+02,5.028830054111540493e-01
3.710000000000000000e+02,8.029393224935412743e-01
3.720000000000000000e+02,7.383518641950714834e-01
3.730000000000000000e+02,-6.643798385054682232e-01
3.740000000000000000e+02,5.560396810637194820e-01
3.750000000000000000e+02,2.813881832524820492e-01
3.760000000000000000e+02,-3.822318006599630391e-01
3.770000000000000000e+02,2.128328052271510618e-01
3.780000000000000000e+02,1.154312794580792723e+00
3.790000000000000000e+02,1.802332147182508892e+00
3.800000000000000000e+02,-1.555320252357753064e-01
3.810000000000000000e+02,5.792993998566898783e-01
3.820000000000000000e+02,2.075768590035745598e-01
3.830000000000000000e+02,-9.406828088674943356e-01
3.840000000000000000e+02,-3.083764155024983356e-01
3.850000000000000000e+02,-9.709029421907551249e-01
3.860000000000000000e+02,-1.730392327927654517e-01
3.870000000000000000e+02,1.036976434140676862e+00
3.880000000000000000e+02,-3.253950373193251200e-01
3.890000000000000000e+02,-2.443045941351573158e-01
3.900000000000000000e+02,1.519790579962954080e+00
3.910000000000000000e+02,9.047134657789270840e-01
3.920000000000000000e+02,-1.191342523138212206e+00
3.930000000000000000e+02,-1.028928400445917823e+00
3.940000000000000000e+02,1.584958326247861926e+00
3.950000000000000000e+02,-1.764747301131842638e-01
3.960000000000000000e+02,6.641440172453325630e-01
3.970000000000000000e+02,-1.235093954503230229e-02
3.980000000000000000e+02,4.535158431201719575e-01
3.990000000000000000e+02,9.681758248672565070e-01
4.000000000000000000e+02,2.638517878122133009e-01
4.010000000000000000e+02,5.180223176023955878e-01
4.020000000000000000e+02,1.660900865483473154e+00
4.030000000000000000e+02,1.663996823508615552e+00
4.040000000000000000e+02,-9.205035426533907383e-01
4.050000000000000000e+02,-1.785594840772425362e-01
4.060000000000000000e+02,1.290702343041624900e+00
4.070000000000000000e+02,1.493143217779486775e+00
4.080000000000000000e+02,-8.722712367148055534e-02
4.090000000000000000e+02,1.172840421463558158e+00
4.100000000000000000e+02,5.750617118178855680e-01
4.110000000000000000e+02,7.119337668877374625e-01
4.120000000000000000e+02,1.528037900125875259e+00
4.130000000000000000e+02,5.316182732863629079e-01
4.140000000000000000e+02,8.742069963361898122e-01
4.150000000000000000e+02,-4.098915202134112423e-02
4.160000000000000000e+02,4.886333270976553900e-01
4.170000000000000000e+02,4.056660895494023644e-01
4.180000000000000000e+02,1.609573642419042994e+00
4.190000000000000000e+02,1.496231576764209592e+00
4.200000000000000000e+02,-2.436527020440304447e-01
4.210000000000000000e+02,7.217735917874730234e-01
4.220000000000000000e+02,7.130686857600390116e-01
4.230000000000000000e+02,1.431965447455387785e+00
4.240000000000000000e+02,5.322215704302474260e-01
4.250000000000000000e+02,-4.910063248041007800e-02
4.260000000000000000e+02,1.675061459629996641e+00
4.270000000000000000e+02,6.388055031679062967e-01
4.280000000000000000e+02,2.064256913628474077e+00
4.290000000000000000e+02,1.623798674055978442e+00
4.300000000000000000e+02,1.503525990671814583e+00
4.310000000000000000e+02,1.813822230646144007e+00
4.320000000000000000e+02,-4.430810953289865406e-01
4.330000000000000000e+02,1.639311268383999209e+00
4.340000000000000000e+02,4.988839537739432339e-01
4.350000000000000000e+02,-3.692861889235166117e-02
4.360000000000000000e+02,-2.307655567525048745e-01
4.370000000000000000e+02,1.894313301996648713e+00
4.380000000000000000e+02,6.081469128516481248e-02
4.390000000000000000e+02,-3.153248422704686416e-01
4.400000000000000000e+02,1.792848196874969879e+00
4.410000000000000000e+02,1.347732556796149561e+00
4.420000000000000000e+02,1.142196897337648842e+00
